full_name,resale_price,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type,city,price_per_km,log_resale_price
2015 Hyundai Xcent 1.2 Kappa S,4.4,Apr-15,1197,Third Party insurance,Manual,79000,Second Owner,Petrol,82,5,19.1,Sedan,Pune,5.57E-05,1.686398954
2015 Honda Brio S MT,3.35,May-15,1198,Third Party insurance,Manual,69000,First Owner,Petrol,86.8,5,19.4,Hatchback,Pune,4.86E-05,1.470175845
2014 Skoda Superb Elegance 2.0 TDI CR AT,9.5,Aug-14,1968,Comprehensive,Automatic,85000,First Owner,Diesel,138.03,5,17.2,Sedan,Pune,0.000111765,2.351375257
2010 Volkswagen Vento Petrol Highline AT,3.4,Dec-10,1598,Third Party insurance,Automatic,71000,Second Owner,Petrol,103.6,5,14.4,Sedan,Pune,4.79E-05,1.481604541
2012 Skoda Laura 1.9 TDI AT Ambiente,6.5,Feb-12,1896,Comprehensive,Automatic,56142,First Owner,Diesel,105,5,17,Sedan,Pune,0.000115778,2.014903021
2015 Toyota Innova 2.5 VX (Diesel) 7 Seater,13.5,Feb-16,2494,Comprehensive,Manual,92282,Second Owner,Diesel,100.6,7,12.99,MUV,Pune,0.000146291,2.674148649
2021 Tata Altroz XZ Plus Diesel,8.95,May-21,1497,Comprehensive,Manual,19000,First Owner,Diesel,88.77,5,23.64,Hatchback,Pune,0.000471053,2.297572551
2020 Honda Jazz ZX,9,Feb-21,1199,Comprehensive,Manual,11965,First Owner,Petrol,88.5,5,17.1,Hatchback,Pune,0.000752194,2.302585093
2015 Maruti Swift VXI,4.9,Jul-15,1197,Third Party insurance,Manual,30849,First Owner,Petrol,85.8,5,18.6,Hatchback,Pune,0.000158838,1.774952351
2017 Volkswagen Vento 1.5 TDI Highline AT,8.95,Apr-17,1498,Comprehensive,Automatic,43440,First Owner,Diesel,103.2,5,21.21,Sedan,Pune,0.000206031,2.297572551
2011 Volkswagen Vento Petrol Highline,3.4,May-11,1598,Third Party insurance,Manual,63000,Second Owner,Petrol,103.6,5,15.04,Sedan,Pune,5.40E-05,1.481604541
2018 Volkswagen Polo GT TSI,7.75,May-18,1197,Comprehensive,Automatic,60000,Second Owner,Petrol,103.5,5,17.21,Hatchback,Pune,0.000129167,2.1690537
2005 Maruti Zen LX,90000,Jan-06,993,Third Party,Manual,115000,First Owner,Petrol,60,5,17.3,Hatchback,Pune,0.782608696,11.40757606
2017 BMW 3 Series GT Luxury Line,26.5,May-17,1995,Comprehensive,Automatic,41000,Second Owner,Diesel,188,5,21.76,Sedan,Pune,0.000646341,3.314186005
2016 BMW 3 Series GT Luxury Line,20.5,May-16,1995,Comprehensive,Automatic,82000,First Owner,Diesel,188,5,21.76,Sedan,Pune,0.00025,3.068052935
2018 Toyota Innova Crysta 2.8 ZX AT BSIV,20.95,Sep-18,2755,Comprehensive,Automatic,109341,Third Owner,Diesel,171.5,7,11.36,MUV,Pune,0.000191602,3.08876714
2016 Skoda Rapid 1.6 MPI Elegance,4.55,Dec-16,1598,Comprehensive,Manual,70000,First Owner,Petrol,103.52,5,15,Sedan,Pune,6.50E-05,1.713797928
2010 Maruti SX4 VXI,1.85,Oct-10,1586,Third Party insurance,Manual,39000,First Owner,Petrol,103.3,5,15.5,Sedan,Pune,4.74E-05,1.047318994
2020 Hyundai Venue SX Opt Diesel BSVI,11.5,Mar-20,1493,Comprehensive,Manual,44000,First Owner,Diesel,113.45,5,,SUV,Pune,0.000261364,2.525728644
2013 Tata Safari Storme VX,5.5,May-13,2179,Third Party insurance,Manual,137000,First Owner,Diesel,138.1,7,14,SUV,Pune,4.01E-05,1.871802177
2018 Mahindra XUV500 W7,10.25,May-18,2179,Comprehensive,Manual,71000,First Owner,Diesel,152.87,7,15.1,SUV,Pune,0.000144366,2.420368129
2010 Maruti Ritz LXI,2.2,May-10,1197,Comprehensive,Manual,63000,Second Owner,Petrol,85.8,5,21.1,Hatchback,Pune,3.49E-05,1.16315081
2014 Maruti Ritz VXi,3.15,May-14,1197,Third Party,Manual,30709,First Owner,Petrol,85.8,5,18.5,Hatchback,Pune,0.000102576,1.423108334
2016 BMW 5 Series 520d Luxury Line,25.5,May-16,1995,Comprehensive,Automatic,48000,Second Owner,Diesel,190,5,18.12,Sedan,Pune,0.00053125,3.277144733
2018 BMW 5 Series 530i Sport Line,43.75,May-18,1998,Comprehensive,Automatic,35500,First Owner,Petrol,252,5,15.56,Sedan,Pune,0.001232394,3.801091445
2015 BMW 7 Series 730Ld,31.5,May-15,2993,Comprehensive,Automatic,62000,First Owner,Diesel,258,5,16.46,Sedan,Pune,0.000508065,3.481240089
2017 BMW 7 Series 730Ld Design Pure Excellence,64.5,May-17,2993,Comprehensive,Automatic,47000,First Owner,Diesel,261.49,5,16.77,Sedan,Pune,0.00137234,4.182050143
2011 BMW 7 Series 740Li Sedan,14,May-11,2979,Comprehensive,Automatic,54800,Second Owner,Petrol,321,5,8.45,Sedan,Pune,0.000255474,2.708050201
2019 BMW X1 sDrive20d Expedition,27.5,May-19,1995,Comprehensive,Automatic,55000,First Owner,Diesel,188,5,20.68,SUV,Pune,0.0005,3.349904087
2017 BMW X1 sDrive20d Expedition,24.75,May-17,1995,Comprehensive,Automatic,51000,First Owner,Diesel,188,5,20.68,SUV,Pune,0.000485294,3.248434627
2016 BMW X1 sDrive 20d xLine,22.5,May-16,1995,Comprehensive,Automatic,57000,Second Owner,Diesel,188,5,20.68,SUV,Pune,0.000394737,3.157000421
2015 BMW X5 xDrive 30d Design Pure Experience 5 Seater,31,May-15,2993,Comprehensive,Automatic,63600,Second Owner,Diesel,258,5,15.97,SUV,Pune,0.000487421,3.465735903
2014 BMW X5 xDrive 30d Design Pure Experience 5 Seater,29.5,May-14,2993,Comprehensive,Automatic,81600,Second Owner,Diesel,258,5,15.97,SUV,Pune,0.00036152,3.417726684
2018 Jaguar XF 2.0 Petrol Portfolio,28.5,May-18,1997,Comprehensive,Automatic,46000,First Owner,Petrol,246.74,5,10.8,Sedan,Pune,0.000619565,3.384390263
2014 Volvo V40 Cross Country D3,12.75,May-14,1984,Comprehensive,Automatic,74000,Second Owner,Diesel,150,5,23.3,Hatchback,Pune,0.000172297,2.621038824
2012 Porsche Cayenne S Hybrid,28.5,May-12,2995,Comprehensive,Automatic,81000,Second Owner,Petrol,380,5,13.2,SUV,Pune,0.000351852,3.384390263
2016 Land Rover Discovery Sport TD4 HSE,24,May-16,1999,Comprehensive,Automatic,22000,Third Owner,Diesel,147.5,5,12.63,SUV,Pune,0.001090909,3.218875825
2011 Jaguar XK R V8 Coupe,36,May-11,5000,Comprehensive,Automatic,25000,Second Owner,Petrol,502.8,4,6.7,Jaguar,Pune,0.00144,3.610917913
2016 Jaguar XJ 3.0L Portfolio,42,May-16,2993,Comprehensive,Automatic,59600,Second Owner,Diesel,301.73,5,14.47,Sedan,Pune,0.000704698,3.761200116
2017 Mercedes-Benz GLC 300 4MATIC,37.5,May-17,1991,Comprehensive,Automatic,49000,Second Owner,Petrol,245,5,11.5,SUV,Pune,0.000765306,3.650658241
2016 Mercedes-Benz GLC Progressive 220d,28.5,May-16,2143,Comprehensive,Automatic,49700,Third Owner,Diesel,167.6,5,17.9,SUV,Pune,0.000573441,3.384390263
2019 Mercedes-Benz GLA Class 200 Sport,29.75,May-19,1991,Comprehensive,Automatic,20500,First Owner,Petrol,183,5,13.7,SUV,Pune,0.00145122,3.425889994
2015 Tata Nano XTA,2.25,Dec-15,624,Comprehensive,Automatic,31000,Second Owner,Petrol,37.48,4,21.9,Hatchback,Pune,7.26E-05,1.178654996
2019 Mercedes-Benz GLA Class 200 Sport,27,May-19,1991,Comprehensive,Automatic,4500,Second Owner,Petrol,183,5,13.7,SUV,Pune,0.006,3.33220451
2016 Mercedes-Benz GLA Class 200 d Sport,19.25,May-16,2143,Comprehensive,Automatic,64000,Second Owner,Diesel,136,5,17.9,SUV,Pune,0.000300781,3.008154794
2015 Mercedes-Benz E-Class E250 CDI Avantgarde,19,May-15,2143,Comprehensive,Automatic,58800,First Owner,Diesel,204,5,13,Sedan,Pune,0.000323129,2.995732274
2014 Mercedes-Benz E-Class E 200 CGI,16.25,May-14,1991,Comprehensive,Automatic,68000,Second Owner,Petrol,184,5,12,Sedan,Pune,0.000238971,2.847812143
2021 Mercedes-Benz E-Class Exclusive E 220d BSVI,71,May-21,1950,Comprehensive,Automatic,32500,First Owner,Diesel,191.76,5,16.1,Sedan,Pune,0.002184615,4.276666119
2018 Mercedes-Benz E-Class Expression E 220 d BSIV,41.8,May-18,1950,Comprehensive,Automatic,57000,First Owner,Diesel,191.7,5,16.1,Sedan,Pune,0.000733333,3.756538103
2012 Mercedes-Benz E-Class E 200 CGI Avantgarde,10.5,May-12,1796,Comprehensive,Automatic,74000,Second Owner,Petrol,185,5,12.3,Sedan,Pune,0.000141892,2.442347035
2018 Mercedes-Benz CLA 200 CGI Sport,24.75,May-18,1991,Comprehensive,Automatic,27600,Second Owner,Petrol,183,5,15.04,Sedan,Pune,0.000896739,3.248434627
2017 Mercedes-Benz C-Class C 220 CDI Avantgarde,26.5,May-17,2143,Comprehensive,Automatic,63000,First Owner,Diesel,170,5,19.27,Sedan,Pune,0.000420635,3.314186005
2018 Mercedes-Benz CLA 200 CDI Sport,25,May-18,2143,Comprehensive,Automatic,13500,First Owner,Diesel,136,5,17.9,Sedan,Pune,0.001851852,3.258096538
2016 Mercedes-Benz C-Class C 200 AVANTGARDE,22.5,May-16,1991,Comprehensive,Automatic,31000,First Owner,Petrol,181.04,5,14.74,Sedan,Pune,0.000725806,3.157000421
2017 Mercedes-Benz C-Class C 220 CDI Avantgarde,26.5,May-17,2143,Comprehensive,Automatic,70400,First Owner,Diesel,170,5,19.27,Sedan,Pune,0.00037642,3.314186005
2014 Mercedes-Benz B Class B180 Sport,11,May-14,1595,Comprehensive,Automatic,60000,Second Owner,Petrol,120.69,5,14.8,Hatchback,Pune,0.000183333,2.48490665
2015 Mercedes-Benz A Class A200 CDI,10.5,May-15,2143,Comprehensive,Automatic,47600,Third Owner,Diesel,107.3,5,20,Hatchback,Pune,0.000220588,2.442347035
2016 Mercedes-Benz GLE 250d,36.5,May-16,2143,Comprehensive,Automatic,72500,First Owner,Diesel,201.15,5,17.9,SUV,Pune,0.000503448,3.624340933
2015 Mercedes-Benz C-Class C 200 AVANTGARDE,21.8,Feb-15,1991,Comprehensive,Automatic,44500,Second Owner,Petrol,181.04,5,14.74,Sedan,Pune,0.000489888,3.126760536
2014 Fiat Linea Classic 1.3 Multijet,2.35,May-14,1248,Third Party insurance,Manual,74000,Second Owner,Diesel,75,5,19.5,Sedan,Pune,3.18E-05,1.208960346
2015 Hyundai EON Era Plus,2.45,May-15,814,Third Party insurance,Manual,38000,First Owner,Petrol,55.2,5,21.1,Hatchback,Pune,6.45E-05,1.238374231
2016 Mercedes-Benz S-Class S 350 CDI,42.5,Apr-16,2987,Comprehensive,Automatic,30500,Second Owner,Diesel,254.79,5,13.5,Sedan,Pune,0.001393443,3.772760938
2010 Mercedes-Benz S-Class 320 CDI L,13.5,May-10,2987,Comprehensive,Automatic,29000,First Owner,Diesel,210,5,13,Sedan,Pune,0.000465517,2.674148649
2015 Mercedes-Benz S-Class S 350 CDI,35.5,Mar-15,2987,Comprehensive,Automatic,113000,Third Owner,Diesel,254.79,5,13.5,Sedan,Pune,0.000314159,3.597312261
2018 Honda Amaze S Diesel,6.5,May-18,1498,Third Party insurance,Manual,63000,First Owner,Diesel,97.89,5,24.7,Sedan,Pune,0.000103175,2.014903021
2022 Volkswagen Taigun 1.0 TSI Highline AT BSVI,18.5,,999,Third Party insurance,Automatic,11500,,Petrol,113.98,5,18.41,SUV,Pune,0.001608696,2.970414466
2022 Volkswagen Taigun 1.5 TSI GT Plus BSVI,20,,1498,Third Party insurance,Manual,8500,,Petrol,147.51,5,17.88,SUV,Pune,0.002352941,3.044522438
2016 Volkswagen Vento 1.5 TDI Highline AT,7.75,Oct-16,1498,Comprehensive,Automatic,73000,First Owner,Diesel,108.6,5,22.15,Sedan,Pune,0.000106164,2.1690537
2018 Toyota Etios Liva 1.4 VXD Dual Tone,6.75,May-18,1364,Third Party insurance,Manual,81000,First Owner,Diesel,67.04,5,23.59,Hatchback,Pune,8.33E-05,2.047692843
2014 Honda Amaze S i-Dtech,4.9,Oct-14,1498,Third Party insurance,Manual,82000,First Owner,Diesel,98.6,5,25.8,Sedan,Pune,5.98E-05,1.774952351
2019 Maruti Celerio VXI CNG BSIV,5.35,Jun-19,998,Third Party insurance,Manual,70000,First Owner,CNG,58.33,5,31.79,Hatchback,Pune,7.64E-05,1.848454813
2016 Tata Tigor 1.05 Revotorq XZ Option,5.99,Jun-17,1047,Third Party insurance,Manual,96000,First Owner,Diesel,69,5,24.7,Sedan,Pune,6.24E-05,1.944480556
2019 Ford Ecosport 1.5 Petrol Titanium AT,8.8,Apr-19,1496,Comprehensive,Automatic,38000,First Owner,Petrol,120.69,5,14.7,SUV,Pune,0.000231579,2.282382386
2013 Volkswagen Vento 1.5 TDI Highline,3.5,Dec-13,1498,Comprehensive,Manual,74000,First Owner,Diesel,103.2,5,20.34,Sedan,Pune,4.73E-05,1.504077397
2011 Hyundai i10 Era,1.85,Oct-11,1086,Third Party,Manual,35000,First Owner,Petrol,68.05,5,19.81,Hatchback,Pune,5.29E-05,1.047318994
2010 Nissan Micra XL,1.99,Dec-11,1198,Comprehensive,Manual,55000,First Owner,Petrol,75,5,18.44,Hatchback,Pune,3.62E-05,1.095273387
2011 Ford Figo Petrol ZXI,1.65,Nov-11,1196,Comprehensive,Manual,52000,First Owner,Petrol,70,5,15.6,Hatchback,Pune,3.17E-05,0.97455964
2021 Toyota Urban cruiser Premium AT,9.8,Apr-21,1462,Comprehensive,Automatic,17000,First Owner,Petrol,103.26,5,18.76,SUV,Pune,0.000576471,2.379546134
2018 Ford Figo 1.5 Sports Edition MT,6,Mar-18,1498,Comprehensive,Manual,84180,First Owner,Diesel,99,5,24.29,Hatchback,Pune,7.13E-05,1.945910149
2014 Mercedes-Benz E-Class E250 CDI Avantgarde,18.9,Jul-14,2143,Comprehensive,Automatic,56972,First Owner,Diesel,204,5,13,Sedan,Pune,0.000331742,2.990719732
2015 Mercedes-Benz M-Class ML 350 CDI,26.95,Oct-15,2987,Third Party insurance,Automatic,105641,Second Owner,Diesel,254.8,5,11.74,SUV,Pune,0.000255109,3.3304172
2011 Maruti Swift Dzire ZXI BSVI,3.15,Apr-11,1197,Comprehensive,Manual,80000,First Owner,Petrol,88.5,5,22.41,Sedan,Pune,3.94E-05,1.423108334
2014 Honda City i VTEC CVT SV,5.65,Apr-14,1497,Comprehensive,Automatic,80000,First Owner,Petrol,117.3,5,18,Sedan,Pune,7.06E-05,1.894616855
2011 Maruti Ritz ZXi,2.74,Apr-11,1197,Comprehensive,Manual,35000,First Owner,Petrol,85.8,5,18.5,Hatchback,Pune,7.83E-05,1.319085611
2018 Maruti SX4 S Cross Zeta DDiS 200 SH,7.85,Apr-18,1248,Third Party insurance,Manual,77000,First Owner,Diesel,88.5,5,25.1,SUV,Pune,0.000101948,2.180417459
2011 Maruti Swift Dzire VXI,3.1,Apr-11,1197,Comprehensive,Manual,90000,Second Owner,Petrol,85.8,5,19.1,Sedan,Pune,3.44E-05,1.410986974
2019 Volkswagen Tiguan 2.0 TDI Highline,23.5,Oct-19,1968,Comprehensive,Automatic,71100,First Owner,Diesel,141,5,16.65,SUV,Pune,0.00033052,3.198673118
2010 Maruti SX4 VXI,2.5,Aug-10,1586,Comprehensive,Manual,40000,First Owner,Petrol,103.3,5,15.5,Sedan,Pune,6.25E-05,1.252762968
2014 Nissan Micra XV CVT,3.5,Jul-14,1198,Comprehensive,Automatic,40000,First Owner,Petrol,76,5,19.34,Hatchback,Pune,8.75E-05,1.504077397
2015 Mahindra XUV500 W8 2WD,7.25,Jun-15,2179,Comprehensive,Manual,92000,First Owner,Diesel,140,7,16,SUV,Pune,7.88E-05,2.1102132
2011 Skoda Superb Elegance 2.0 TDI CR AT,4.8,Oct-11,1968,Comprehensive,Automatic,63000,Second Owner,Diesel,138.1,5,17.2,Sedan,Pune,7.62E-05,1.757857918
2010 Honda New Accord 2.4 Elegance A/T,3,Aug-10,2354,Comprehensive,Automatic,92000,First Owner,Petrol,180,5,10.2,Sedan,Pune,3.26E-05,1.386294361
2013 Toyota Etios VX,3.7,Apr-13,1496,Third Party insurance,Manual,74000,Second Owner,Petrol,88.73,5,16.78,Sedan,Pune,5.00E-05,1.547562509
2015 Tata Zest Revotron 1.2T XMS,3.5,Apr-15,1193,Third Party insurance,Manual,87000,First Owner,Petrol,88.7,5,17.57,Sedan,Pune,4.02E-05,1.504077397
2015 Maruti Wagon R LXI CNG,3.6,Aug-15,998,Comprehensive,Manual,55496,First Owner,CNG,58.2,5,26.2,Hatchback,Pune,6.49E-05,1.526056303
2012 Hyundai i20 1.2 Sportz Option,3.45,Sep-12,1197,Third Party insurance,Manual,88000,First Owner,Petrol,805200,5,17,Hatchback,Pune,3.92E-05,1.492904096
2017 Mercedes-Benz GLE 250d,35,Jul-17,2143,Third Party,Automatic,100000,First Owner,Diesel,201.15,5,17.9,SUV,Pune,0.00035,3.583518938
2013 Hyundai i10 Magna 1.1L,2.65,Apr-13,1086,Third Party insurance,Manual,83000,Second Owner,Petrol,68.05,5,19.81,Hatchback,Pune,3.19E-05,1.294727168
2012 Hyundai i20 Asta,3.1,Apr-12,1197,Comprehensive,Manual,57000,Second Owner,Petrol,81.8,5,21,Hatchback,Pune,5.44E-05,1.410986974
2016 Maruti Baleno 1.2 Delta,5.65,Feb-16,1197,Comprehensive,Manual,14395,First Owner,Petrol,83.1,5,21.4,Hatchback,Pune,0.000392497,1.894616855
2015 Honda Brio VX,4.25,Oct-15,1198,Comprehensive,Manual,29500,First Owner,Petrol,86.8,5,19.4,Hatchback,Pune,0.000144068,1.658228077
2013 Volkswagen Vento Diesel Highline,3.5,Jul-13,1598,Comprehensive,Manual,77000,First Owner,Diesel,103.6,5,20.54,Sedan,Pune,4.55E-05,1.504077397
2015 Mahindra XUV500 W8 2WD,7,Apr-15,2179,Comprehensive,Manual,92000,First Owner,Diesel,140,7,16,SUV,Pune,7.61E-05,2.079441542
2014 Volkswagen Vento 1.6 Highline,3.5,Jul-14,1598,Comprehensive,Manual,40000,First Owner,Petrol,103.2,5,15.04,Sedan,Pune,8.75E-05,1.504077397
2013 Renault Duster 110PS Diesel RxZ,4.3,Sep-13,1461,Comprehensive,Manual,72000,First Owner,Diesel,108.45,5,19.01,SUV,Pune,5.97E-05,1.667706821
2011 Skoda Superb Elegance 2.0 TDI CR AT,4.8,Jul-11,1968,Comprehensive,Automatic,62000,Second Owner,Diesel,138.1,5,17.2,Sedan,Pune,7.74E-05,1.757857918
2012 Volkswagen Passat Diesel Comfortline 2.0 TDI,5.3,Oct-12,1968,Comprehensive,Manual,110000,Second Owner,Diesel,167.7,5,18.33,Sedan,Pune,4.82E-05,1.840549633
2010 Honda New Accord 2.4 Elegance A/T,3,Aug-10,2354,Comprehensive,Automatic,91000,First Owner,Petrol,180,5,10.2,Sedan,Pune,3.30E-05,1.386294361
2016 Honda Brio S MT,3.87,Apr-16,1198,Comprehensive,Manual,70000,First Owner,Petrol,86.8,5,19.4,Hatchback,Pune,5.53E-05,1.583093937
2018 Skoda Rapid 1.5 TDI AT Style BSIV,8.95,Apr-18,1498,Third Party insurance,Automatic,75000,First Owner,Diesel,108.6,5,21.72,Sedan,Pune,0.000119333,2.297572551
2017 Skoda Kodiaq 2.0 TDI Style,23.95,Jan-18,1968,Third Party insurance,Automatic,95000,First Owner,Diesel,148,7,16.25,SUV,Pune,0.000252105,3.216873822
2017 Skoda Octavia Ambition Plus 2.0 TDI AT,12.95,Jan-18,1968,Third Party insurance,Automatic,120000,First Owner,Diesel,141,5,19.3,Sedan,Pune,0.000107917,2.635479508
2017 Jeep Compass 2.0 Limited Option,11.95,Apr-17,1956,Third Party insurance,Manual,87000,First Owner,Diesel,170,5,17.1,SUV,Pune,0.000137356,2.561095788
2021 Mahindra Thar LX 4-Str Hard Top Diesel AT BSVI,16.95,Jul-21,2184,Comprehensive,Automatic,14000,First Owner,Diesel,130,4,,SUV,Pune,0.001210714,2.887590115
2018 Maruti Baleno Zeta Diesel,7.35,Mar-18,1248,Comprehensive,Manual,66388,First Owner,Diesel,74,5,27.39,Hatchback,Pune,0.000110713,2.122261539
2015 Honda City i VTEC VX,7.25,Jan-16,1497,Third Party insurance,Manual,48572,First Owner,Petrol,117.3,5,17.4,Sedan,Pune,0.000149263,2.1102132
2010 Toyota Corolla Altis GL,3.1,Apr-10,1798,Comprehensive,Manual,70000,First Owner,Petrol,138.1,5,14.53,Sedan,Pune,4.43E-05,1.410986974
2021 Tata New Safari XZ Plus 6 Str Adventure Edition BSVI,21,2021,1956,Third Party insurance,Manual,60000,First Owner,Diesel,167.67,6,16.14,SUV,Hyderabad,0.00035,3.091042453
2022 Maruti S-Presso VXI Plus 2019-2022,5.37,Mar-23,998,Comprehensive,Manual,9939,Second Owner,Petrol,65.71,5,21.7,Hatchback,Hyderabad,0.000540296,1.85159947
2019 Maruti Celerio ZXI AMT,5.56,Dec-19,998,Zero Dep,Automatic,30318,First Owner,Petrol,65.71,5,26,Hatchback,Hyderabad,0.000183389,1.880990603
2019 Volkswagen Ameo 1.0 MPI Comfortline,5.79,Sep-19,999,Third Party insurance,Manual,46451,First Owner,Petrol,75,5,19.44,Sedan,Hyderabad,0.000124647,1.915450942
2013 Audi Q5 2.0 TDI,18,2013,1968,Third Party insurance,Automatic,100000,Second Owner,Diesel,174.3,5,14.16,SUV,Hyderabad,0.00018,2.944438979
2021 Maruti Vitara Brezza VXI,8.31,Mar-21,1462,Third Party insurance,Manual,51599,First Owner,Petrol,103.26,5,17.03,SUV,Hyderabad,0.00016105,2.231089091
2017 Maruti Baleno 1.2 Zeta,6.58,Jun-17,1197,Comprehensive,Manual,78031,First Owner,Petrol,83.1,5,21.4,Hatchback,Hyderabad,8.43E-05,2.0255132
2014 Maruti Wagon R Stingray VXI,4.14,Jul-14,998,Third Party insurance,Manual,56367,Second Owner,Petrol,67.04,5,20.51,Hatchback,Hyderabad,7.34E-05,1.637053079
2022 MG Astor Smart BSVI,14.5,Mar-22,1498,Third Party insurance,Manual,2500,First Owner,Petrol,108.49,5,15.43,SUV,Hyderabad,0.0058,2.740840024
2010 Mahindra Scorpio SLE 7S BSIV,4.25,2010,2179,Third Party insurance,Manual,120000,Second Owner,Diesel,120,7,12.05,SUV,Hyderabad,3.54E-05,1.658228077
2017 Renault Pulse RxL Optional,3.3,2017,1461,Third Party insurance,Manual,90000,Second Owner,Diesel,63.1,5,23.08,Hatchback,Hyderabad,3.67E-05,1.458615023
2019 Maruti Vitara Brezza ZDi Plus,10.45,Jun-19,1248,Third Party insurance,Manual,82000,First Owner,Diesel,88.5,5,24.3,SUV,Hyderabad,0.000127439,2.43798973
2016 Hyundai Xcent 1.1 CRDi S,4.45,2016,1120,Third Party insurance,Manual,120000,Second Owner,Diesel,71,5,24.4,Sedan,Hyderabad,3.71E-05,1.695615609
2012 Skoda Rapid 1.6 TDI Ambition,3.6,2012,1598,Third Party insurance,Manual,120000,Second Owner,Diesel,103.5,5,20.5,Sedan,Hyderabad,3.00E-05,1.526056303
2013 Hyundai Verna 1.6 SX,4.65,2013,1582,Third Party insurance,Manual,60000,Second Owner,Diesel,126.32,5,22.32,Sedan,Hyderabad,7.75E-05,1.731655545
2021 Honda City V MT,11.49,Feb-21,1498,Third Party,Manual,18800,First Owner,Petrol,119.35,5,18.6,Sedan,Hyderabad,0.00061117,2.524928324
2017 Renault Pulse RxL Optional,2.5,2017,1461,Third Party insurance,Manual,90000,Second Owner,Diesel,63.1,5,23.08,Hatchback,Hyderabad,2.78E-05,1.252762968
2011 Hyundai i20 1.2 Magna,3.5,2011,1197,Third Party insurance,Manual,70000,Second Owner,Petrol,805200,5,18.5,Hatchback,Hyderabad,5.00E-05,1.504077397
2021 Volkswagen Polo GT 1.0 TSI Matt Edition,8.8,Dec-21,999,Not Available,Automatic,28618,First Owner,Petrol,108.62,5,16.47,Hatchback,Hyderabad,0.000307499,2.282382386
2018 Hyundai Elantra 1.6 SX Option AT,14.5,2018,1582,Third Party insurance,Automatic,30000,First Owner,Diesel,126.2,5,18.23,Sedan,Hyderabad,0.000483333,2.740840024
2013 Maruti Swift Dzire VXI,4.52,May-13,1197,Comprehensive,Manual,67473,First Owner,Petrol,88.5,5,22.41,Sedan,Hyderabad,6.70E-05,1.70837786
2015 Maruti Celerio VXI,3.63,Feb-15,998,Third Party insurance,Manual,65528,Second Owner,Petrol,65.71,5,25.24,Hatchback,Hyderabad,5.54E-05,1.532556868
2018 Jaguar XJ 3.0L Portfolio,63,2018,2993,Third Party insurance,Automatic,60000,Second Owner,Diesel,301.73,5,14.47,Sedan,Hyderabad,0.00105,4.158883083
2011 Hyundai i10 Sportz AT,3.34,Mar-12,1197,Third Party,Automatic,61609,Second Owner,Petrol,78.9,5,16.95,Hatchback,Hyderabad,5.42E-05,1.467874348
2017 Maruti Alto 800 LXI,2.87,Aug-17,796,Comprehensive,Manual,76580,First Owner,Petrol,47.33,5,22.05,Hatchback,Hyderabad,3.75E-05,1.353254507
2021 Maruti Vitara Brezza VXI,9.7,Aug-21,1462,Third Party,Manual,27000,First Owner,Petrol,103.26,5,17.03,SUV,Hyderabad,0.000359259,2.370243741
2012 Hyundai i10 Sportz,3.32,Jan-13,1197,Third Party,Manual,27109,First Owner,Petrol,78.9,5,20.36,Hatchback,Hyderabad,0.000122469,1.463255402
2012 Force One EX,3.5,2012,2650,Third Party insurance,Manual,60000,Third Owner,Diesel,80.84,7,17,SUV,Hyderabad,5.83E-05,1.504077397
1985 Maruti 800 DX,1.6,,796,Third Party insurance,Manual,50000,Second Owner,Petrol,37,4,16.1,Hatchback,Hyderabad,3.20E-05,0.955511445
2019 Maruti Baleno Alpha,8.9,Jul-20,1197,Third Party insurance,Manual,12000,First Owner,Petrol,81.8,5,21.01,Hatchback,Hyderabad,0.000741667,2.292534757
2014 Fiat Punto 1.3 Dynamic,2.95,2014,1248,Third Party insurance,Manual,100000,First Owner,Diesel,75,5,20.3,Hatchback,Hyderabad,2.95E-05,1.373715579
2019 Hyundai i20 Petrol Spotz,6.6,2019,1197,Third Party insurance,Manual,70000,First Owner,Petrol,81.86,5,18.6,Hatchback,Hyderabad,9.43E-05,2.028148247
2020 Maruti SX4 S Cross Zeta,7.5,2020,1462,Third Party insurance,Manual,120000,First Owner,Petrol,103.25,5,18.55,SUV,Hyderabad,6.25E-05,2.140066163
2019 Jeep Compass 1.4 Limited Option,14.85,2019,1368,Third Party insurance,Automatic,30000,First Owner,Petrol,160,5,16,SUV,Hyderabad,0.000495,2.7631695
2019 Jeep Compass 1.4 Limited Option Black,14.85,2019,1368,Third Party insurance,Automatic,30000,First Owner,Petrol,160,5,16,SUV,Hyderabad,0.000495,2.7631695
